,name,price,imgURL
19,"realme 10 Pro 5G (Hyperspace, 128 GB)",18999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/n/s/-original-imagkp8yxmxzhjes.jpeg?q=70
20,"realme 10 Pro 5G (Nebula Blue, 128 GB)",18999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/z/r/-original-imagkp8yzvqffyhc.jpeg?q=70
21,"realme 10 Pro 5G (Hyperspace, 128 GB)",19999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/n/s/-original-imagkp8yxmxzhjes.jpeg?q=70
22,"realme 10 (Rush Black, 128 GB)",16999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/l/3/-original-imaghgcktmwxthzc.jpeg?q=70
23,"realme 10 (Clash White, 128 GB)",16999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/1/7/l/-original-imaghgcj2z5cfugg.jpeg?q=70
24,"realme 10 Pro 5G (Nebula Blue, 128 GB)",19999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/z/r/-original-imagkp8yzvqffyhc.jpeg?q=70
25,"realme 10 Pro 5G (Dark Matter, 128 GB)",18999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/u/s/-original-imagkp8yreabrzh2.jpeg?q=70
26,"realme Narzo N55 (Prime Blue, 128 GB)",13550.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/t/j/narzo-n55-rmx3710-realme-original-imagzufmktk2crzq.jpeg?q=70
27,"realme Narzo N55 (Prime Black, 128 GB)",13586.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/o/w/narzo-n55-rmx3710-realme-original-imagzuft22eh48at.jpeg?q=70
28,"realme C31 (Light Silver, 32 GB)",8049.0,https://rukminim2.flixcart.com/image/312/312/l1dwknk0/mobile/f/t/x/-original-imagcyj4unsxhadw.jpeg?q=70
29,"realme C31 (Dark Green, 32 GB)",8049.0,https://rukminim2.flixcart.com/image/312/312/l1dwknk0/mobile/p/r/0/-original-imagcyj2prahc4pk.jpeg?q=70
30,"realme 9i 5G (Soulful Blue, 64 GB)",14999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/8/t/-original-imaghberfw4ghzxy.jpeg?q=70
31,"realme 9i 5G (Soulful Blue, 128 GB)",16999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/8/t/-original-imaghberfw4ghzxy.jpeg?q=70
32,"realme 9i 5G (Rocking Black, 64 GB)",14999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/b/a/-original-imaghbequzj25wy2.jpeg?q=70
33,"realme GT 2 (Steel Black, 128 GB)",34999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/2/l/k/-original-imagetmebhg9thpv.jpeg?q=70
34,"realme GT 2 (Paper White, 128 GB)",34999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/m/o/3/-original-imagetmeb3y23xhb.jpeg?q=70
35,"realme X7 Pro 5G (Mystic Black, 128 GB)",29999.0,https://rukminim2.flixcart.com/image/312/312/kklhbbk0/mobile/r/9/l/x7-pro-rmx2121-realme-original-imafzwfy6qqju8sm.jpeg?q=70
36,"realme 9i 5G (Metallica Gold, 128 GB)",16999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/q/s/-original-imaghbeqtgzsfzvc.jpeg?q=70
37,"realme 9i 5G (Rocking Black, 128 GB)",16999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/b/a/-original-imaghbequzj25wy2.jpeg?q=70
38,"realme 9i 5G (Metallica Gold, 64 GB)",14999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/q/s/-original-imaghbeqtgzsfzvc.jpeg?q=70
39,"realme 10 Pro+ 5G (Hyperspace, 128 GB)",25999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/q/k/-original-imagkp8f9vrfqtfg.jpeg?q=70
40,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)",25999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/y/j/-original-imagkp8fpw35uygd.jpeg?q=70
41,"realme Narzo 50 (Speed Blue, 128 GB)",12999.0,https://rukminim2.flixcart.com/image/312/312/l0bbonk0/shopsy-mobile/p/k/x/-original-imagc4qj5ejywxnv.jpeg?q=70
42,"realme 10 Pro+ 5G (Nebula Blue, 128 GB)",24999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/y/j/-original-imagkp8fpw35uygd.jpeg?q=70
43,"realme 10 Pro+ 5G (Dark Matter, 128 GB)",25999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/j/h/-original-imagkp8fvenrrkth.jpeg?q=70
44,"realme 10 Pro+ 5G (Hyperspace, 128 GB)",24999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/3/q/k/-original-imagkp8f9vrfqtfg.jpeg?q=70
45,"realme C30s (Stripe Blue, 32 GB)",6999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/o/n/-original-imagg3myvj6f3pez.jpeg?q=70
46,"realme C25s (Watery Grey, 128 GB)",9999.0,https://rukminim2.flixcart.com/image/312/312/kplisnk0/mobile/y/9/t/c25s-rmx3197-realme-original-imag3smcaztwgzeg.jpeg?q=70
47,"realme 10 Pro+ 5G (Dark Matter, 128 GB)",24999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/j/h/-original-imagkp8fvenrrkth.jpeg?q=70
48,"realme C30s (Stripe Black, 64 GB)",8499.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/g/j/-original-imagg3myshvfpzjb.jpeg?q=70
49,"realme C30s (Stripe Blue, 64 GB)",8699.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/o/n/-original-imagg3myvj6f3pez.jpeg?q=70
50,"realme Narzo 50i Prime (Dark Blue, 64 GB)",9989.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/a/n/50i-prime-rmx3506-realme-original-imagkzuhpcmw5zyt.jpeg?q=70
51,"realme 8i (Space Black, 128 GB)",17999.0,https://rukminim2.flixcart.com/image/312/312/ktbu6q80/mobile/x/w/y/8i-rmx3151-realme-original-imag6zhnabagtrzu.jpeg?q=70
52,"realme 9 Pro+ 5G (Aurora Green, 256 GB)",28999.0,https://rukminim2.flixcart.com/image/312/312/kzogn0w0/mobile/u/v/p/-original-imagbmf3zehwydcw.jpeg?q=70
53,"realme C21Y (Cross Blue, 32 GB)",7499.0,https://rukminim2.flixcart.com/image/312/312/ksnjp8w0/mobile/k/o/m/c21y-rmx3261-realme-original-imag65kcytrk8dtr.jpeg?q=70
54,"realme C21 (Cross Black, 64 GB)",10499.0,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/mobile/q/j/x/c21-rmx3201-realme-original-imagfxfwbszrxkvu.jpeg?q=70
55,"realme C33 (Night Sea, 32 GB)",8999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/n/j/-original-imaghuf9vphhbnkc.jpeg?q=70
56,"realme 9 5G SE (Azure Glow, 128 GB)",17999.0,https://rukminim2.flixcart.com/image/312/312/l0jwbrk0/mobile/b/w/1/-original-imagcb668sagq8wf.jpeg?q=70
57,"realme C21 (Cross Black, 32 GB)",9499.0,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/mobile/q/j/x/c21-rmx3201-realme-original-imagfxfwbszrxkvu.jpeg?q=70
58,"realme C33 (Aqua Blue, 32 GB)",8999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/z/o/-original-imaghuf9guqmb65z.jpeg?q=70
59,"realme C33 2023 (Night Sea, 64 GB)",9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/n/j/-original-imaghuf9vphhbnkc.jpeg?q=70
60,"realme C33 2023 (Sandy Gold, 64 GB)",9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/o/s/-original-imaghuf9mryjhf3m.jpeg?q=70
61,"realme C33 2023 (Aqua Blue, 64 GB)",9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/z/o/-original-imaghuf9guqmb65z.jpeg?q=70
62,"realme Narzo N55 (Prime Blue, 64 GB)",12480.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/t/j/narzo-n55-rmx3710-realme-original-imagzufmktk2crzq.jpeg?q=70
63,"realme Narzo N55 (Prime Black, 64 GB)",12887.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/o/w/narzo-n55-rmx3710-realme-original-imagzuft22eh48at.jpeg?q=70
64,"realme C33 (Aqua Blue, 64 GB)",9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/z/o/-original-imaghuf9guqmb65z.jpeg?q=70
65,"realme C33 (Night Sea, 64 GB)",9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/n/j/-original-imaghuf9vphhbnkc.jpeg?q=70
66,"realme C11 2021 (Cool Blue, 32 GB)",7499.0,https://rukminim2.flixcart.com/image/312/312/kqjtd3k0/mobile/o/4/x/c11-2021-rmx3231-realme-original-imag4j4yrdt7d9cj.jpeg?q=70
67,"realme C11 2021 (Cool Grey, 32 GB)",7499.0,https://rukminim2.flixcart.com/image/312/312/kqjtd3k0/mobile/s/b/8/c11-2021-rmx3231-realme-original-imag4j4xkqchhfxk.jpeg?q=70
68,"realme C11 2021 (Cool Blue, 64 GB)",8999.0,https://rukminim2.flixcart.com/image/312/312/kqjtd3k0/mobile/o/4/x/c11-2021-rmx3231-realme-original-imag4j4yrdt7d9cj.jpeg?q=70
69,"realme 9i (Prism Blue, 64 GB)",11999.0,https://rukminim2.flixcart.com/image/312/312/ky90scw0/mobile/s/5/d/-original-imagagnfgh6ed7tp.jpeg?q=70
70,"realme C35 (Glowing Black, 128 GB)",10699.0,https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/1/k/g/-original-imagc7ukmgugpdfy.jpeg?q=70
71,"realme GT NEO 2 (NEO Black, 256 GB)",35999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/n/g/h/-original-imagetmehnmedczg.jpeg?q=70
72,"realme Narzo 50A (Oxygen Green, 128 GB)",11535.0,https://rukminim2.flixcart.com/image/312/312/ktx9si80/mobile/q/a/c/narzo-50a-rmx3430-realme-original-imag75kybaer8scz.jpeg?q=70
73,"realme Narzo 50A (Oxygen Blue, 64 GB)",11498.0,https://rukminim2.flixcart.com/image/312/312/ktx9si80/mobile/d/n/p/narzo-50a-rmx3430-realme-original-imag75kymngzyabx.jpeg?q=70
74,"realme C11 2021 (Cool Blue, 64 GB)",8999.0,https://rukminim2.flixcart.com/image/312/312/kqjtd3k0/mobile/o/4/x/c11-2021-rmx3231-realme-original-imag4j4yrdt7d9cj.jpeg?q=70
75,"realme 9i (Prism Blue, 64 GB)",11999.0,https://rukminim2.flixcart.com/image/312/312/ky90scw0/mobile/s/5/d/-original-imagagnfgh6ed7tp.jpeg?q=70
76,"realme C35 (Glowing Black, 128 GB)",10699.0,https://rukminim2.flixcart.com/image/312/312/l0fm07k0/mobile/1/k/g/-original-imagc7ukmgugpdfy.jpeg?q=70
77,"realme GT NEO 2 (NEO Black, 256 GB)",35999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/n/g/h/-original-imagetmehnmedczg.jpeg?q=70
78,"realme Narzo 50A Prime (Flash Black, 64 GB)",12799.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/m/q/narzo-50a-prime-rmx3516-realme-original-imaggggbntpxjmrv.jpeg?q=70
79,"realme C25_Y (Glacier Blue, 64 GB)",10999.0,https://rukminim2.flixcart.com/image/312/312/kwgpz0w0/mobile/k/p/k/-original-imag95yfbk2mvsby.jpeg?q=70
80,"realme NARZO 50A PRIME (FLASH BLUE, 64 GB)",10890.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/n/y/narzo-50a-prime-rmx3513-realme-original-imaggqhdzzybktht.jpeg?q=70
81,"realme GT NEO 2 (NEO Black, 128 GB)",31999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/n/g/h/-original-imagetmehnmedczg.jpeg?q=70
82,"realme 9 5G (Meteor Black, 64 GB)",13499.0,https://rukminim2.flixcart.com/image/312/312/l0jwbrk0/mobile/e/f/b/-original-imagcb64e6mywt9j.jpeg?q=70
83,"realme C20 (Cool Blue, 32 GB)",7499.0,https://rukminim2.flixcart.com/image/312/312/kn7sdjk0/mobile/w/h/q/c20-rmx3063-realme-original-imagfxfzay72jqvh.jpeg?q=70
84,"realme Narzo 50A (Oxygen Blue, 128 GB)",12999.0,https://rukminim2.flixcart.com/image/312/312/ktx9si80/mobile/d/n/p/narzo-50a-rmx3430-realme-original-imag75kymngzyabx.jpeg?q=70
85,"realme 9i (Prism Blue, 128 GB)",13499.0,https://rukminim2.flixcart.com/image/312/312/ky90scw0/mobile/s/5/d/-original-imagagnfgh6ed7tp.jpeg?q=70
86,"realme GT NEO 2 (NEO Blue, 256 GB)",35999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/y/u/s/-original-imagetmefgcxw2ye.jpeg?q=70
87,"realme Narzo 50 Pro 5G (Hyper Blue, 128 GB)",21495.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/o/d/narzo-50-pro-5g-rmx3395-realme-original-imagggtckbyzrhyv.jpeg?q=70
88,"realme 8 (Cyber Black, 128 GB)",15499.0,https://rukminim2.flixcart.com/image/312/312/kmmcrrk0/mobile/4/g/a/8-rmx3085-realme-original-imagfgpfdkyc29zc.jpeg?q=70
89,"realme XT (Pearl White, 64 GB)",16940.0,https://rukminim2.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/s/v/t/realme-xt-rmx1921-original-imafk8h2dnnubezk.jpeg?q=70
90,"realme Narzo N55 (Prime Black, 64 GB)",12887.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/o/w/narzo-n55-rmx3710-realme-original-imagzuft22eh48at.jpeg?q=70
91,"realme 8 (Punk Black, 128 GB)",13499.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/z/d/-original-imagpn67b9dehbgf.jpeg?q=70
92,"realme Narzo 50i Prime (Mint Green, 64 GB)",9989.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/o/f/50i-prime-rmx3506-realme-original-imaghysx384dt6r5.jpeg?q=70
93,"realme GT Master Edition (Luna White, 128 GB)",22999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/5/k/h/-original-imagetme9qz26q4k.jpeg?q=70
94,"realme GT Master Edition (Voyager Grey, 128 GB)",22999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/v/f/y/-original-imagetmeguhrdsqs.jpeg?q=70
95,"realme GT NEO 3 (150W) (Sprint White, 256 GB)",42999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/p/n/u/-original-imagetmezhss8jzf.jpeg?q=70
96,"realme C25Y (Metal Grey, 64 GB)",11199.0,https://rukminim2.flixcart.com/image/312/312/ktlu9ow0/mobile/p/c/u/c25y-rmx3265-realme-original-imag6wmjczbfhk4w.jpeg?q=70
97,"realme 9 (Meteor Black, 128 GB)",17999.0,https://rukminim2.flixcart.com/image/312/312/l3t2fm80/mobile/7/w/5/-original-imageu8c4ae9sezr.jpeg?q=70
98,"realme 9 (Meteor Black, 128 GB)",16999.0,https://rukminim2.flixcart.com/image/312/312/l3t2fm80/mobile/7/w/5/-original-imageu8c4ae9sezr.jpeg?q=70
99,"realme C15 Qualcomm Edition (Power Blue, 32 GB)",11999.0,https://rukminim2.flixcart.com/image/312/312/kdxfc7k0/mobile/j/6/2/realme-c15-rmx2180-original-imafupu9wutkbf2k.jpeg?q=70
100,"realme GT NEO 2 (NEO Blue, 128 GB)",31999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/y/u/s/-original-imagetmefgcxw2ye.jpeg?q=70
101,"realme Narzo 50A Prime (Flash Blue, 64 GB)",12498.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/x/0/narzo-50a-prime-rmx3516-realme-original-imaggedgqtafzea2.jpeg?q=70
102,"realme 6 Pro (Lightning Orange, 64 GB)",17999.0,https://rukminim2.flixcart.com/image/312/312/k7dnonk0/mobile/f/m/k/realme-6-pro-rbs0626in-original-imafpmfth8ymhekb.jpeg?q=70
103,"realme X3 SuperZoom (Arctic White, 256 GB)",31999.0,https://rukminim2.flixcart.com/image/312/312/kbs9k7k0/mobile/w/4/r/realme-x3-superzoom-rmx2085-original-imaft26hvewk4dpj.jpeg?q=70
104,"realme XT (Pearl Blue, 128 GB)",19955.0,https://rukminim2.flixcart.com/image/312/312/k51cpe80pkrrdj/mobile/5/y/e/realme-xt-rmx1921-original-imafk8h2gbyatyyr.jpeg?q=70
105,"realme X3 SuperZoom (Glacier Blue, 256 GB)",34999.0,https://rukminim2.flixcart.com/image/312/312/kbs9k7k0/mobile/9/b/z/realme-x3-superzoom-rmx2085-original-imaft26h8ztzchmj.jpeg?q=70
106,"realme X50 Pro (Moss Green, 256 GB)",47999.0,https://rukminim2.flixcart.com/image/312/312/k6zda4w0/mobile/h/y/8/realme-x50-pro-rmx2076-original-imafpbbvbwfcpz2r.jpeg?q=70
107,"realme X50 Pro (Moss Green, 128 GB)",41999.0,https://rukminim2.flixcart.com/image/312/312/k6zda4w0/mobile/h/y/8/realme-x50-pro-rmx2076-original-imafpbbvbwfcpz2r.jpeg?q=70
108,"realme X50 Pro (Rust Red, 128 GB)",41999.0,https://rukminim2.flixcart.com/image/312/312/k6zda4w0/mobile/v/m/q/realme-x50-pro-rmx2076-original-imafpbbvwqm4kjnv.jpeg?q=70
109,"realme 11 Pro 5G (Oasis Green, 256 GB)",24999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/z/4/-original-imagqxx2haehpjnf.jpeg?q=70
110,"realme C11 2021 (Cool Grey, 64 GB)",8999.0,https://rukminim2.flixcart.com/image/312/312/kqjtd3k0/mobile/s/b/8/c11-2021-rmx3231-realme-original-imag4j4xkqchhfxk.jpeg?q=70
111,"realme C53 (Champion Gold, 64 GB)",10999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/z/n/-original-imagrggwzadhhuz7.jpeg?q=70
112,"realme C53 (Champion Black, 64 GB)",10999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/f/8/c53-rmx3762-realme-original-imagrffga9srfh7v.jpeg?q=70
113,"realme C53 (Champion Gold, 128 GB)",9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/z/n/-original-imagrggwzadhhuz7.jpeg?q=70
114,"realme C53 (Champion Black, 128 GB)",9999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/f/8/c53-rmx3762-realme-original-imagrffga9srfh7v.jpeg?q=70
115,"realme Narzo 60 5G (Mars Orange, 128 GB)",19990.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/f/a/narzo-60-5g-rmx3750-realme-original-imagrhsyynghwkjg.jpeg?q=70
116,"realme GT 5G (Dashing Silver, 128 GB)",37999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/f/z/n/-original-imagetme3gzbnc3z.jpeg?q=70
117,"realme GT Neo 3 (Sprint White, 256 GB)",38999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/p/n/u/-original-imagetmezhss8jzf.jpeg?q=70
118,"realme C15 (Power Blue, 64 GB)",12999.0,https://rukminim2.flixcart.com/image/312/312/kdxfc7k0/mobile/j/6/2/realme-c15-rmx2180-original-imafupu9wutkbf2k.jpeg?q=70
119,"realme GT Neo 3 (150W - Thor Limited Edition) (Nitro Blue, 256 GB)",42999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/y/h/-original-imaggbute6nxewjr.jpeg?q=70
120,"realme C53 (Champion Black, 64 GB)",10999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/f/8/c53-rmx3762-realme-original-imagrffga9srfh7v.jpeg?q=70
121,"realme GT 5G (Dashing Silver, 128 GB)",37999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/f/z/n/-original-imagetme3gzbnc3z.jpeg?q=70
122,"realme GT Neo 3 (Sprint White, 256 GB)",38999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/p/n/u/-original-imagetmezhss8jzf.jpeg?q=70
123,"realme 9i (Prism Black, 64 GB)",14499.0,https://rukminim2.flixcart.com/image/312/312/ky90scw0/mobile/m/r/u/-original-imagagnffruu7ptd.jpeg?q=70
124,"realme C15 (Power Blue, 64 GB)",12999.0,https://rukminim2.flixcart.com/image/312/312/kdxfc7k0/mobile/j/6/2/realme-c15-rmx2180-original-imafupu9wutkbf2k.jpeg?q=70
125,"realme GT Neo 3 (150W - Thor Limited Edition) (Nitro Blue, 256 GB)",42999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/y/h/-original-imaggbute6nxewjr.jpeg?q=70
126,"realme C15 (Power Blue, 32 GB)",11999.0,https://rukminim2.flixcart.com/image/312/312/kdxfc7k0/mobile/j/6/2/realme-c15-rmx2180-original-imafupu9wutkbf2k.jpeg?q=70
127,"realme GT Neo 3 (Sprint White, 128 GB)",36999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/p/n/u/-original-imagetmezhss8jzf.jpeg?q=70
128,"realme C12 (Power Silver, 32 GB)",10999.0,https://rukminim2.flixcart.com/image/312/312/kdxfc7k0/mobile/h/c/e/realme-c12-rmx2189-original-imafupuyahzxtwfq.jpeg?q=70
129,"realme Narzo 50A Prime (Flash Black, 64 GB)",12799.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/f/m/q/narzo-50a-prime-rmx3516-realme-original-imaggggbntpxjmrv.jpeg?q=70
130,"realme 11 Pro+ 5G (Oasis Green, 256 GB)",29999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/x/v/-original-imagqadf2awzzmyf.jpeg?q=70
131,"realme C25_Y (Metal Grey, 64 GB)",10999.0,https://rukminim2.flixcart.com/image/312/312/kwgpz0w0/mobile/c/6/l/-original-imag95yfawvtzbdw.jpeg?q=70
132,"realme C25_Y (Metal Grey, 128 GB)",11999.0,https://rukminim2.flixcart.com/image/312/312/kwgpz0w0/mobile/r/6/w/-original-imag95yfhejsz5vp.jpeg?q=70
133,"realme X3 SuperZoom (Arctic White, 256 GB)",34999.0,https://rukminim2.flixcart.com/image/312/312/kbs9k7k0/mobile/w/4/r/realme-x3-superzoom-rmx2085-original-imaft26hvewk4dpj.jpeg?q=70
134,"realme X3 SuperZoom (Glacier Blue, 256 GB)",31999.0,https://rukminim2.flixcart.com/image/312/312/kbs9k7k0/mobile/9/b/z/realme-x3-superzoom-rmx2085-original-imaft26h8ztzchmj.jpeg?q=70
135,"realme GT Master Edition (Voyager Grey, 256 GB)",24999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/v/f/y/-original-imagetmeguhrdsqs.jpeg?q=70
136,"realme GT Master Edition (Luna White, 128 GB)",24999.0,https://rukminim2.flixcart.com/image/312/312/l3rmzrk0/mobile/5/k/h/-original-imagetme9qz26q4k.jpeg?q=70
137,"realme C25Y (Metal Grey, 128 GB)",11989.0,https://rukminim2.flixcart.com/image/312/312/ktlu9ow0/mobile/p/c/u/c25y-rmx3265-realme-original-imag6wmjczbfhk4w.jpeg?q=70
138,"realme Narzo 50 Pro 5G (Hyper Blue, 128 GB)",20880.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/o/d/narzo-50-pro-5g-rmx3395-realme-original-imagggtckbyzrhyv.jpeg?q=70
139,"realme Narzo 50 Pro 5G (Hyper Black, 128 GB)",25000.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/o/o/v/narzo-50-pro-5g-rmx3395-realme-original-imagggt8gyxmjwba.jpeg?q=70
140,"realme 11 Pro 5G (Oasis Green, 128 GB)",23999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/z/4/-original-imagqxx2haehpjnf.jpeg?q=70
141,"realme C25Y (Glacier Blue, 128 GB)",11998.0,https://rukminim2.flixcart.com/image/312/312/ktlu9ow0/mobile/0/3/i/c25y-rmx3265-realme-original-imag6wmjnqmfhcwt.jpeg?q=70
142,"realme 11 Pro+ 5G (Oasis Green, 256 GB)",27999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/0/x/v/-original-imagqadf2awzzmyf.jpeg?q=70
143,"realme C2 (Diamond Blue, 16 GB)",6999.0,https://rukminim2.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/h/n/p/c2-32-b-rmx1941-realme-2-original-imaffnumygt8wgfx.jpeg?q=70
144,"realme Narzo 50i Prime (Dark Blue, 32 GB)",8199.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/6/w/narzo-50i-prime-rmx3506-realme-original-imagnhmgerf9gsa3.jpeg?q=70
145,"realme C2 (Diamond Black, 16 GB)",6999.0,https://rukminim2.flixcart.com/image/312/312/k2jbyq80pkrrdj/mobile-refurbished/x/s/r/c2-32-b-rmx1941-realme-3-original-imaffnumfyvfzc8y.jpeg?q=70
146,"realme GT Neo 3T (Drifting White, 128 GB)",34999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/s/r/c/-original-imaghyc7gkgg6qzf.jpeg?q=70
147,"realme GT Neo 3T (Shade Black, 128 GB)",34999.0,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/9/c/-original-imaghzfgbgyafbgq.jpeg?q=70
